"date","year","month","age_group","gender","race","region","unemployment_rate"
"2019-12-01",2019,12,"35-44","Female","Black","Northeast",6.74
"2019-12-01",2019,12,"35-44","Female","Black","South",7.82
"2019-12-01",2019,12,"35-44","Female","Black","Midwest",7.27
"2019-12-01",2019,12,"35-44","Female","Black","West",6.43
"2019-12-01",2019,12,"35-44","Female","Hispanic","Northeast",5.04
"2019-12-01",2019,12,"35-44","Female","Hispanic","South",6.36
"2019-12-01",2019,12,"35-44","Female","Hispanic","Midwest",5.68
"2019-12-01",2019,12,"35-44","Female","Hispanic","West",6.02
"2019-12-01",2019,12,"35-44","Female","Asian","Northeast",3.04
"2019-12-01",2019,12,"35-44","Female","Asian","South",4.03
"2019-12-01",2019,12,"35-44","Female","Asian","Midwest",3.63
"2019-12-01",2019,12,"35-44","Female","Asian","West",3.71
"2019-12-01",2019,12,"35-44","Female","Other","Northeast",5.16
"2019-12-01",2019,12,"35-44","Female","Other","South",5.19
"2019-12-01",2019,12,"35-44","Female","Other","Midwest",4.84
"2019-12-01",2019,12,"35-44","Female","Other","West",5.14
"2019-12-01",2019,12,"35-44","Non-binary","White","Northeast",3.45
"2019-12-01",2019,12,"35-44","Non-binary","White","South",5.03
"2019-12-01",2019,12,"35-44","Non-binary","White","Midwest",4.3
"2019-12-01",2019,12,"35-44","Non-binary","White","West",3.69
"2019-12-01",2019,12,"35-44","Non-binary","Black","Northeast",6.78
"2019-12-01",2019,12,"35-44","Non-binary","Black","South",7.8
"2019-12-01",2019,12,"35-44","Non-binary","Black","Midwest",7.34
"2019-12-01",2019,12,"35-44","Non-binary","Black","West",7.88
"2019-12-01",2019,12,"35-44","Non-binary","Hispanic","Northeast",5.59
"2019-12-01",2019,12,"35-44","Non-binary","Hispanic","South",7.3
"2019-12-01",2019,12,"35-44","Non-binary","Hispanic","Midwest",6.37
"2019-12-01",2019,12,"35-44","Non-binary","Hispanic","West",6.64
"2019-12-01",2019,12,"35-44","Non-binary","Asian","Northeast",3.17
"2019-12-01",2019,12,"35-44","Non-binary","Asian","South",4.45
"2019-12-01",2019,12,"35-44","Non-binary","Asian","Midwest",4.18
"2019-12-01",2019,12,"35-44","Non-binary","Asian","West",3.87
"2019-12-01",2019,12,"35-44","Non-binary","Other","Northeast",5.43
"2019-12-01",2019,12,"35-44","Non-binary","Other","South",5.92
"2019-12-01",2019,12,"35-44","Non-binary","Other","Midwest",5.52
"2019-12-01",2019,12,"35-44","Non-binary","Other","West",5.77
"2019-12-01",2019,12,"45-54","Male","White","Northeast",3.18
"2019-12-01",2019,12,"45-54","Male","White","South",3.75
"2019-12-01",2019,12,"45-54","Male","White","Midwest",4.21
"2019-12-01",2019,12,"45-54","Male","White","West",4.25
"2019-12-01",2019,12,"45-54","Male","Black","Northeast",6.19
"2019-12-01",2019,12,"45-54","Male","Black","South",7.46
"2019-12-01",2019,12,"45-54","Male","Black","Midwest",6.89
"2019-12-01",2019,12,"45-54","Male","Black","West",7.27
"2019-12-01",2019,12,"45-54","Male","Hispanic","Northeast",5.47
"2019-12-01",2019,12,"45-54","Male","Hispanic","South",6.15
"2019-12-01",2019,12,"45-54","Male","Hispanic","Midwest",5.65
"2019-12-01",2019,12,"45-54","Male","Hispanic","West",6.17
"2019-12-01",2019,12,"45-54","Male","Asian","Northeast",3.13
"2019-12-01",2019,12,"45-54","Male","Asian","South",3.75
"2019-12-01",2019,12,"45-54","Male","Asian","Midwest",3.31
"2019-12-01",2019,12,"45-54","Male","Asian","West",3.25
"2019-12-01",2019,12,"45-54","Male","Other","Northeast",4.85
"2019-12-01",2019,12,"45-54","Male","Other","South",5.69
"2019-12-01",2019,12,"45-54","Male","Other","Midwest",4.89
"2019-12-01",2019,12,"45-54","Male","Other","West",4.73
"2019-12-01",2019,12,"45-54","Female","White","Northeast",3.49
"2019-12-01",2019,12,"45-54","Female","White","South",4.46
"2019-12-01",2019,12,"45-54","Female","White","Midwest",3.86
"2019-12-01",2019,12,"45-54","Female","White","West",4.43
"2019-12-01",2019,12,"45-54","Female","Black","Northeast",6.83
"2019-12-01",2019,12,"45-54","Female","Black","South",7.45
"2019-12-01",2019,12,"45-54","Female","Black","Midwest",7.93
"2019-12-01",2019,12,"45-54","Female","Black","West",6.88
"2019-12-01",2019,12,"45-54","Female","Hispanic","Northeast",5.37
"2019-12-01",2019,12,"45-54","Female","Hispanic","South",6.65
"2019-12-01",2019,12,"45-54","Female","Hispanic","Midwest",6.37
"2019-12-01",2019,12,"45-54","Female","Hispanic","West",6.45
"2019-12-01",2019,12,"45-54","Female","Asian","Northeast",3.17
"2019-12-01",2019,12,"45-54","Female","Asian","South",4.25
"2019-12-01",2019,12,"45-54","Female","Asian","Midwest",3.41
"2019-12-01",2019,12,"45-54","Female","Asian","West",3.34
"2019-12-01",2019,12,"45-54","Female","Other","Northeast",5.29
"2019-12-01",2019,12,"45-54","Female","Other","South",5.82
"2019-12-01",2019,12,"45-54","Female","Other","Midwest",5.23
"2019-12-01",2019,12,"45-54","Female","Other","West",5.34
"2019-12-01",2019,12,"45-54","Non-binary","White","Northeast",4.6
"2019-12-01",2019,12,"45-54","Non-binary","White","South",4.77
"2019-12-01",2019,12,"45-54","Non-binary","White","Midwest",4.33
"2019-12-01",2019,12,"45-54","Non-binary","White","West",4.4
"2019-12-01",2019,12,"45-54","Non-binary","Black","Northeast",7.72
"2019-12-01",2019,12,"45-54","Non-binary","Black","South",8.31
"2019-12-01",2019,12,"45-54","Non-binary","Black","Midwest",8.63
"2019-12-01",2019,12,"45-54","Non-binary","Black","West",8.01
"2019-12-01",2019,12,"45-54","Non-binary","Hispanic","Northeast",6.71
"2019-12-01",2019,12,"45-54","Non-binary","Hispanic","South",6.87
"2019-12-01",2019,12,"45-54","Non-binary","Hispanic","Midwest",6.59
"2019-12-01",2019,12,"45-54","Non-binary","Hispanic","West",6.89
"2019-12-01",2019,12,"45-54","Non-binary","Asian","Northeast",3.77
"2019-12-01",2019,12,"45-54","Non-binary","Asian","South",3.94
"2019-12-01",2019,12,"45-54","Non-binary","Asian","Midwest",4.45
"2019-12-01",2019,12,"45-54","Non-binary","Asian","West",4.28
"2019-12-01",2019,12,"45-54","Non-binary","Other","Northeast",5.2
"2019-12-01",2019,12,"45-54","Non-binary","Other","South",6.65
"2019-12-01",2019,12,"45-54","Non-binary","Other","Midwest",6.19
"2019-12-01",2019,12,"45-54","Non-binary","Other","West",6.06
"2019-12-01",2019,12,"55-64","Male","White","Northeast",4.39
"2019-12-01",2019,12,"55-64","Male","White","South",5.78
"2019-12-01",2019,12,"55-64","Male","White","Midwest",4.67
"2019-12-01",2019,12,"55-64","Male","White","West",4.33
"2019-12-01",2019,12,"55-64","Male","Black","Northeast",7.72
"2019-12-01",2019,12,"55-64","Male","Black","South",9.22
"2019-12-01",2019,12,"55-64","Male","Black","Midwest",9.27
"2019-12-01",2019,12,"55-64","Male","Black","West",8.17
"2019-12-01",2019,12,"55-64","Male","Hispanic","Northeast",6.71
"2019-12-01",2019,12,"55-64","Male","Hispanic","South",7.93
"2019-12-01",2019,12,"55-64","Male","Hispanic","Midwest",8.02
"2019-12-01",2019,12,"55-64","Male","Hispanic","West",6.8
"2019-12-01",2019,12,"55-64","Male","Asian","Northeast",3.74
"2019-12-01",2019,12,"55-64","Male","Asian","South",4.87
"2019-12-01",2019,12,"55-64","Male","Asian","Midwest",4.35
"2019-12-01",2019,12,"55-64","Male","Asian","West",4.31
"2019-12-01",2019,12,"55-64","Male","Other","Northeast",6.22
"2019-12-01",2019,12,"55-64","Male","Other","South",6.38
"2019-12-01",2019,12,"55-64","Male","Other","Midwest",6.45
"2019-12-01",2019,12,"55-64","Male","Other","West",6.41
"2019-12-01",2019,12,"55-64","Female","White","Northeast",4.98
"2019-12-01",2019,12,"55-64","Female","White","South",5.95
"2019-12-01",2019,12,"55-64","Female","White","Midwest",5.7
"2019-12-01",2019,12,"55-64","Female","White","West",4.8
"2019-12-01",2019,12,"55-64","Female","Black","Northeast",9.1
"2019-12-01",2019,12,"55-64","Female","Black","South",9.55
"2019-12-01",2019,12,"55-64","Female","Black","Midwest",9.55
"2019-12-01",2019,12,"55-64","Female","Black","West",9.46
"2019-12-01",2019,12,"55-64","Female","Hispanic","Northeast",6.88
"2019-12-01",2019,12,"55-64","Female","Hispanic","South",8.41
"2019-12-01",2019,12,"55-64","Female","Hispanic","Midwest",7.58
"2019-12-01",2019,12,"55-64","Female","Hispanic","West",7.99
"2019-12-01",2019,12,"55-64","Female","Asian","Northeast",4.1
"2019-12-01",2019,12,"55-64","Female","Asian","South",4.76
"2019-12-01",2019,12,"55-64","Female","Asian","Midwest",4.6
"2019-12-01",2019,12,"55-64","Female","Asian","West",4.25
"2019-12-01",2019,12,"55-64","Female","Other","Northeast",5.84
"2019-12-01",2019,12,"55-64","Female","Other","South",7.57
"2019-12-01",2019,12,"55-64","Female","Other","Midwest",7.1
"2019-12-01",2019,12,"55-64","Female","Other","West",6.99
"2019-12-01",2019,12,"55-64","Non-binary","White","Northeast",5.67
"2019-12-01",2019,12,"55-64","Non-binary","White","South",5.68
"2019-12-01",2019,12,"55-64","Non-binary","White","Midwest",5.62
"2019-12-01",2019,12,"55-64","Non-binary","White","West",5.75
"2019-12-01",2019,12,"55-64","Non-binary","Black","Northeast",9.09
"2019-12-01",2019,12,"55-64","Non-binary","Black","South",11.13
"2019-12-01",2019,12,"55-64","Non-binary","Black","Midwest",10.03
"2019-12-01",2019,12,"55-64","Non-binary","Black","West",10.05
"2019-12-01",2019,12,"55-64","Non-binary","Hispanic","Northeast",8.15
"2019-12-01",2019,12,"55-64","Non-binary","Hispanic","South",9.19
"2019-12-01",2019,12,"55-64","Non-binary","Hispanic","Midwest",8.71
"2019-12-01",2019,12,"55-64","Non-binary","Hispanic","West",8.07
"2019-12-01",2019,12,"55-64","Non-binary","Asian","Northeast",4.25
"2019-12-01",2019,12,"55-64","Non-binary","Asian","South",5.28
"2019-12-01",2019,12,"55-64","Non-binary","Asian","Midwest",5.17
"2019-12-01",2019,12,"55-64","Non-binary","Asian","West",4.56
"2019-12-01",2019,12,"55-64","Non-binary","Other","Northeast",6.82
"2019-12-01",2019,12,"55-64","Non-binary","Other","South",8.39
"2019-12-01",2019,12,"55-64","Non-binary","Other","Midwest",7.23
"2019-12-01",2019,12,"55-64","Non-binary","Other","West",7.58
"2020-01-01",2020,1,"18-24","Male","White","Northeast",7.21
"2020-01-01",2020,1,"18-24","Male","White","South",8.91
"2020-01-01",2020,1,"18-24","Male","White","Midwest",8.23
"2020-01-01",2020,1,"18-24","Male","White","West",8.36
"2020-01-01",2020,1,"18-24","Male","Black","Northeast",13.42
"2020-01-01",2020,1,"18-24","Male","Black","South",15.64
"2020-01-01",2020,1,"18-24","Male","Black","Midwest",14.87
"2020-01-01",2020,1,"18-24","Male","Black","West",14.61
"2020-01-01",2020,1,"18-24","Male","Hispanic","Northeast",10.91
"2020-01-01",2020,1,"18-24","Male","Hispanic","South",13.13
"2020-01-01",2020,1,"18-24","Male","Hispanic","Midwest",12.54
"2020-01-01",2020,1,"18-24","Male","Hispanic","West",12.15
"2020-01-01",2020,1,"18-24","Male","Asian","Northeast",7.17
"2020-01-01",2020,1,"18-24","Male","Asian","South",8
"2020-01-01",2020,1,"18-24","Male","Asian","Midwest",7.94
"2020-01-01",2020,1,"18-24","Male","Asian","West",6.98
"2020-01-01",2020,1,"18-24","Male","Other","Northeast",10.36
"2020-01-01",2020,1,"18-24","Male","Other","South",11.73
"2020-01-01",2020,1,"18-24","Male","Other","Midwest",11.02
"2020-01-01",2020,1,"18-24","Male","Other","West",10.71
"2020-01-01",2020,1,"18-24","Female","White","Northeast",7.63
"2020-01-01",2020,1,"18-24","Female","White","South",9
"2020-01-01",2020,1,"18-24","Female","White","Midwest",9.01
"2020-01-01",2020,1,"18-24","Female","White","West",8.21
"2020-01-01",2020,1,"18-24","Female","Black","Northeast",14.73
"2020-01-01",2020,1,"18-24","Female","Black","South",16.81
"2020-01-01",2020,1,"18-24","Female","Black","Midwest",16.35
"2020-01-01",2020,1,"18-24","Female","Black","West",14.74
"2020-01-01",2020,1,"18-24","Female","Hispanic","Northeast",12.26
"2020-01-01",2020,1,"18-24","Female","Hispanic","South",13.92
"2020-01-01",2020,1,"18-24","Female","Hispanic","Midwest",13.65
"2020-01-01",2020,1,"18-24","Female","Hispanic","West",12.38
"2020-01-01",2020,1,"18-24","Female","Asian","Northeast",7.35
"2020-01-01",2020,1,"18-24","Female","Asian","South",8.01
"2020-01-01",2020,1,"18-24","Female","Asian","Midwest",7.54
"2020-01-01",2020,1,"18-24","Female","Asian","West",7.28
"2020-01-01",2020,1,"18-24","Female","Other","Northeast",10.07
"2020-01-01",2020,1,"18-24","Female","Other","South",11.57
"2020-01-01",2020,1,"18-24","Female","Other","Midwest",11.94
"2020-01-01",2020,1,"18-24","Female","Other","West",10.67
"2020-01-01",2020,1,"18-24","Non-binary","White","Northeast",9
"2020-01-01",2020,1,"18-24","Non-binary","White","South",10.01
"2020-01-01",2020,1,"18-24","Non-binary","White","Midwest",9.41
"2020-01-01",2020,1,"18-24","Non-binary","White","West",9.5
"2020-01-01",2020,1,"18-24","Non-binary","Black","Northeast",15.47
"2020-01-01",2020,1,"18-24","Non-binary","Black","South",17.87
"2020-01-01",2020,1,"18-24","Non-binary","Black","Midwest",17.07
"2020-01-01",2020,1,"18-24","Non-binary","Black","West",17
"2020-01-01",2020,1,"18-24","Non-binary","Hispanic","Northeast",13.17
"2020-01-01",2020,1,"18-24","Non-binary","Hispanic","South",15.41
"2020-01-01",2020,1,"18-24","Non-binary","Hispanic","Midwest",14.39
"2020-01-01",2020,1,"18-24","Non-binary","Hispanic","West",13.53
"2020-01-01",2020,1,"18-24","Non-binary","Asian","Northeast",7.54
"2020-01-01",2020,1,"18-24","Non-binary","Asian","South",9.6
"2020-01-01",2020,1,"18-24","Non-binary","Asian","Midwest",9.08
"2020-01-01",2020,1,"18-24","Non-binary","Asian","West",7.86
"2020-01-01",2020,1,"18-24","Non-binary","Other","Northeast",11.37
"2020-01-01",2020,1,"18-24","Non-binary","Other","South",13.55
"2020-01-01",2020,1,"18-24","Non-binary","Other","Midwest",12.83
"2020-01-01",2020,1,"18-24","Non-binary","Other","West",11.56
"2020-01-01",2020,1,"25-34","Male","White","Northeast",4.03
"2020-01-01",2020,1,"25-34","Male","White","South",5.08
"2020-01-01",2020,1,"25-34","Male","White","Midwest",4.69
"2020-01-01",2020,1,"25-34","Male","White","West",4.44
"2020-01-01",2020,1,"25-34","Male","Black","Northeast",7.87
"2020-01-01",2020,1,"25-34","Male","Black","South",8.49
"2020-01-01",2020,1,"25-34","Male","Black","Midwest",8.57
"2020-01-01",2020,1,"25-34","Male","Black","West",7.6
"2020-01-01",2020,1,"25-34","Male","Hispanic","Northeast",6.6
"2020-01-01",2020,1,"25-34","Male","Hispanic","South",7.36
"2020-01-01",2020,1,"25-34","Male","Hispanic","Midwest",6.46
"2020-01-01",2020,1,"25-34","Male","Hispanic","West",6.6
"2020-01-01",2020,1,"25-34","Male","Asian","Northeast",3.83
"2020-01-01",2020,1,"25-34","Male","Asian","South",4.57
"2020-01-01",2020,1,"25-34","Male","Asian","Midwest",4.08
"2020-01-01",2020,1,"25-34","Male","Asian","West",4.18
"2020-01-01",2020,1,"25-34","Male","Other","Northeast",5.19
"2020-01-01",2020,1,"25-34","Male","Other","South",6.71
"2020-01-01",2020,1,"25-34","Male","Other","Midwest",5.79
"2020-01-01",2020,1,"25-34","Male","Other","West",6.16
"2020-01-01",2020,1,"25-34","Female","White","Northeast",4.84
"2020-01-01",2020,1,"25-34","Female","White","South",4.73
"2020-01-01",2020,1,"25-34","Female","White","Midwest",5.02
"2020-01-01",2020,1,"25-34","Female","White","West",5.06
"2020-01-01",2020,1,"25-34","Female","Black","Northeast",7.84
"2020-01-01",2020,1,"25-34","Female","Black","South",9.11
"2020-01-01",2020,1,"25-34","Female","Black","Midwest",9.06
"2020-01-01",2020,1,"25-34","Female","Black","West",8.5
"2020-01-01",2020,1,"25-34","Female","Hispanic","Northeast",6.38
"2020-01-01",2020,1,"25-34","Female","Hispanic","South",7.74
"2020-01-01",2020,1,"25-34","Female","Hispanic","Midwest",7.33
"2020-01-01",2020,1,"25-34","Female","Hispanic","West",6.97
"2020-01-01",2020,1,"25-34","Female","Asian","Northeast",4.38
"2020-01-01",2020,1,"25-34","Female","Asian","South",4.39
"2020-01-01",2020,1,"25-34","Female","Asian","Midwest",4.24
"2020-01-01",2020,1,"25-34","Female","Asian","West",4
"2020-01-01",2020,1,"25-34","Female","Other","Northeast",5.42
"2020-01-01",2020,1,"25-34","Female","Other","South",7.04
"2020-01-01",2020,1,"25-34","Female","Other","Midwest",6.1
"2020-01-01",2020,1,"25-34","Female","Other","West",6.5
"2020-01-01",2020,1,"25-34","Non-binary","White","Northeast",4.45
"2020-01-01",2020,1,"25-34","Non-binary","White","South",5.92
"2020-01-01",2020,1,"25-34","Non-binary","White","Midwest",5.41
"2020-01-01",2020,1,"25-34","Non-binary","White","West",5.4
"2020-01-01",2020,1,"25-34","Non-binary","Black","Northeast",8.78
"2020-01-01",2020,1,"25-34","Non-binary","Black","South",9.97
"2020-01-01",2020,1,"25-34","Non-binary","Black","Midwest",9.87
"2020-01-01",2020,1,"25-34","Non-binary","Black","West",8.73
"2020-01-01",2020,1,"25-34","Non-binary","Hispanic","Northeast",7.67
"2020-01-01",2020,1,"25-34","Non-binary","Hispanic","South",8.39
"2020-01-01",2020,1,"25-34","Non-binary","Hispanic","Midwest",8.39
"2020-01-01",2020,1,"25-34","Non-binary","Hispanic","West",7.63
"2020-01-01",2020,1,"25-34","Non-binary","Asian","Northeast",3.93
"2020-01-01",2020,1,"25-34","Non-binary","Asian","South",5.07
"2020-01-01",2020,1,"25-34","Non-binary","Asian","Midwest",5.26
"2020-01-01",2020,1,"25-34","Non-binary","Asian","West",4.55
"2020-01-01",2020,1,"25-34","Non-binary","Other","Northeast",6.3
"2020-01-01",2020,1,"25-34","Non-binary","Other","South",7.66
"2020-01-01",2020,1,"25-34","Non-binary","Other","Midwest",6.76
"2020-01-01",2020,1,"25-34","Non-binary","Other","West",7.02
"2020-01-01",2020,1,"35-44","Male","White","Northeast",3.89
"2020-01-01",2020,1,"35-44","Male","White","South",4.3
"2020-01-01",2020,1,"35-44","Male","White","Midwest",3.95
"2020-01-01",2020,1,"35-44","Male","White","West",3.33
"2020-01-01",2020,1,"35-44","Male","Black","Northeast",6.61
"2020-01-01",2020,1,"35-44","Male","Black","South",7.18
"2020-01-01",2020,1,"35-44","Male","Black","Midwest",6.79
"2020-01-01",2020,1,"35-44","Male","Black","West",6.91
"2020-01-01",2020,1,"35-44","Male","Hispanic","Northeast",4.86
"2020-01-01",2020,1,"35-44","Male","Hispanic","South",6.18
"2020-01-01",2020,1,"35-44","Male","Hispanic","Midwest",5.19
"2020-01-01",2020,1,"35-44","Male","Hispanic","West",5.14
"2020-01-01",2020,1,"35-44","Male","Asian","Northeast",3.45
"2020-01-01",2020,1,"35-44","Male","Asian","South",3.45
"2020-01-01",2020,1,"35-44","Male","Asian","Midwest",3.09
"2020-01-01",2020,1,"35-44","Male","Asian","West",2.9
"2020-01-01",2020,1,"35-44","Male","Other","Northeast",4.75
"2020-01-01",2020,1,"35-44","Male","Other","South",5.46
"2020-01-01",2020,1,"35-44","Male","Other","Midwest",4.96
"2020-01-01",2020,1,"35-44","Male","Other","West",4.47
"2020-01-01",2020,1,"35-44","Female","White","Northeast",3.77
"2020-01-01",2020,1,"35-44","Female","White","South",4.5
"2020-01-01",2020,1,"35-44","Female","White","Midwest",4.37
"2020-01-01",2020,1,"35-44","Female","White","West",4.2
"2020-01-01",2020,1,"35-44","Female","Black","Northeast",6.28
"2020-01-01",2020,1,"35-44","Female","Black","South",7.81
"2020-01-01",2020,1,"35-44","Female","Black","Midwest",6.97
"2020-01-01",2020,1,"35-44","Female","Black","West",6.65
"2020-01-01",2020,1,"35-44","Female","Hispanic","Northeast",5.29
"2020-01-01",2020,1,"35-44","Female","Hispanic","South",5.88
"2020-01-01",2020,1,"35-44","Female","Hispanic","Midwest",6.31
"2020-01-01",2020,1,"35-44","Female","Hispanic","West",5.39
"2020-01-01",2020,1,"35-44","Female","Asian","Northeast",3.05
"2020-01-01",2020,1,"35-44","Female","Asian","South",3.78
"2020-01-01",2020,1,"35-44","Female","Asian","Midwest",3.5
"2020-01-01",2020,1,"35-44","Female","Asian","West",3.27
